BirdID,name,mean,lower,upper,Rhat,n.eff
8991_2023,int_1,0.45880627,-0.101627397,1.144587664,1.010329112,1507
8991_2023,int_2,1.04093174,0.815852714,1.247855239,1.014805441,1657
8991_2023,sigma_1,0.702236837,0.595575275,0.807921713,1.000582792,19928
8992_2023,cp_1,91.13601611,89.62682554,92.02531625,1.000083594,17703
8992_2023,int_1,0.758567506,0.287104275,1.227817451,1.000092546,26888
8992_2023,int_2,4.628616478,3.865205378,5.368972902,1.000114195,25727
8992_2023,sigma_1,1.834584174,1.550327584,2.127093066,1.000022224,23207
8993_2023,cp_1,97.50024021,97.03878466,97.98845975,1.000050322,32019
8993_2023,int_1,0.749238029,0.714950561,0.782839419,1.000111501,28804
8993_2023,int_2,1.560850544,1.50331996,1.618473163,1.000266262,27386
8993_2023,sigma_1,0.141172345,0.121092011,0.162836861,1.000026155,24120
8995_2023,cp_1,91.12762683,89.20681713,92.00829585,1.000361765,16484
8995_2023,int_1,0.856762549,0.385187626,1.33044353,0.999987273,27722
8995_2023,int_2,4.401813968,3.723077857,5.080996196,1.000126962,26306
8995_2023,sigma_1,1.847284057,1.577244688,2.133685585,1.000008732,23493
8997_2023,cp_1,100.9929379,100.0148707,101.912025,1.000091317,21431
8997_2023,int_1,0.301871184,0.266699934,0.338422001,1.000142131,26726
8997_2023,int_2,1.046471113,0.976474517,1.116584451,1.000072046,23748
8997_2023,sigma_1,0.150463518,0.12872991,0.17356983,0.99999068,25021
8998_2023,cp_1,102.4904204,102.0150358,102.9702118,1.000038546,27488
8998_2023,int_1,0.430589956,0.385732527,0.476709346,1.000022967,27676
8998_2023,int_2,2.043840159,1.956388386,2.137636901,1.000001281,27710
8998_2023,sigma_1,0.194562551,0.16583991,0.22418473,1.000084825,24752
9000_2023,cp_1,101.2159607,100.1772171,101.9998826,0.999980421,19291
9000_2023,int_1,0.522207397,0.465284297,0.579777561,1.000031673,28173
9000_2023,int_2,1.3839013,1.272608594,1.493833388,0.999990372,25861
9000_2023,sigma_1,0.241829545,0.206816266,0.279081576,1.00003816,25204
9001_2023,cp_1,115.5030533,115.0117905,115.9658369,1.000077622,26012
9001_2023,int_1,0.49189032,0.424632754,0.560606932,1.000138423,27285
9001_2023,int_2,3.658881822,3.375568006,3.945240427,1.000058012,25180
9001_2023,sigma_1,0.317641071,0.271044764,0.366505387,1.000038887,25557
9002_2023,cp_1,89.69462735,86.56850577,91.98358598,1.001119164,1654
9002_2023,int_1,0.832306561,0.706482047,0.962994754,1.000358938,13603
9002_2023,int_2,2.137427943,1.958837968,2.315863572,1.00022364,7655
9002_2023,sigma_1,0.437331927,0.368404788,0.512677913,1.00018296,21763
9006_2023,cp_1,93.56574605,90.95941211,95.99854278,1.000604147,2309
9006_2023,int_1,0.851066451,0.745492469,0.957407481,1.000182998,23509
9006_2023,int_2,2.062988974,1.892507833,2.235539203,1.00018815,11790
9006_2023,sigma_1,0.384513144,0.323579463,0.450057708,1.00014741,21488
9007_2023,cp_1,87.80365023,87.00006185,89.93699763,1.002014525,3588
9007_2023,int_1,0.565561699,0.498007106,0.63577219,1.000049756,22341
9007_2023,int_2,1.249200108,1.167998503,1.331183351,1.000187396,25190
9007_2023,sigma_1,0.234209354,0.19820283,0.273176589,1.000149409,21108
9008_2023,cp_1,94.49889784,94.00452031,94.95303294,1.000004579,31790
9008_2023,int_1,1.099072903,1.002950502,1.193139775,1.000224229,28409
9008_2023,int_2,4.835266753,4.705834448,4.965941197,1.000067885,26711
9008_2023,sigma_1,0.302544056,0.24761771,0.360549682,1.000066073,23722
9009_2023,cp_1,93.98442439,93.01379709,94.91723757,1.000060424,22933
9009_2023,int_1,1.165004258,1.020022275,1.317215959,1.000657171,25684
9009_2023,int_2,2.852705912,2.675159247,3.034926499,0.999982312,25776
9009_2023,sigma_1,0.462474784,0.385273045,0.546675703,1.0000687,23063
9013_2023,cp_1,102.2216711,98.95420139,107.749718,1.000111949,11473
9013_2023,int_1,1.082029353,0.98579709,1.178722001,1.000015955,22031
9013_2023,int_2,1.580540602,1.420681206,1.740076901,1.000026465,20745
9013_2023,sigma_1,0.318575396,0.264123681,0.377502313,1.000485584,22385
9015_2023,cp_1,84.58636813,83.48409748,85.99943101,1.000048503,19632
9015_2023,int_1,0.547686057,0.089699337,0.994751405,1.000107732,26327
9015_2023,int_2,3.650983132,3.2866698,4.017695064,1.000068793,26435
9015_2023,sigma_1,1.02252652,0.822493574,1.235650812,1.000130702,22308
9016_2023,cp_1,89.48219281,88.24400148,90.99644022,1.000682967,13874
9016_2023,int_1,0.490535527,0.265344962,0.721554265,1.000160936,26682
9016_2023,int_2,1.823953418,1.606369854,2.053975224,1.000074336,25007
9016_2023,sigma_1,0.570250633,0.459720111,0.69010721,1.000041669,20548
9017_2023,cp_1,89.4958597,88.20135764,90.99963529,1.000719783,14695
9017_2023,int_1,0.488416105,0.2449852,0.730033003,1.000211252,26947
9017_2023,int_2,1.903885113,1.665200711,2.14217395,1.000167479,24194
9017_2023,sigma_1,0.614571277,0.499341647,0.747921027,1.000272945,20679
9018_2023,cp_1,103.5002473,103.0186188,103.9679378,1.000116385,32329
9018_2023,int_1,1.242197007,1.141300074,1.345301485,1.00048334,26820
9018_2023,int_2,6.428711157,6.163860238,6.688785359,1.000149069,26544
9018_2023,sigma_1,0.404577057,0.338206711,0.474959118,1.000081924,25021
9019_2023,cp_1,56.13524787,43.00456423,92.89440039,1.04720742,24
9019_2023,int_1,0.753922285,0.217923684,1.379813865,1.02747999,105
9019_2023,int_2,1.20579478,1.02247436,1.324956831,1.041431771,142
9019_2023,sigma_1,0.31840455,0.26978171,0.371920025,1.000163519,17069
9020_2023,cp_1,47.76157745,46.00003646,50.69916774,1.000819125,2498
9020_2023,int_1,0.275570164,-0.063968833,0.635922845,1.000577105,5202
9020_2023,int_2,1.335887741,1.264887114,1.410336779,1.000250166,20732
9020_2023,sigma_1,0.308288111,0.26134261,0.359488348,1.00030108,23892
9021_2023,cp_1,105.4969522,105.0063043,105.9555365,1.000152615,30791
9021_2023,int_1,1.413771419,1.322028183,1.507012309,1.000065797,26396
9021_2023,int_2,4.713092445,4.521982831,4.902089479,1.000132148,28503
9021_2023,sigma_1,0.373404615,0.31650458,0.435501205,1.000104022,23725
9023_2023,cp_1,95.70957925,93.49498044,97.94931534,1.006143393,6688
9023_2023,int_1,0.649931067,0.509500943,0.790230051,1.0004443,26543
9023_2023,int_2,1.247149305,1.030824213,1.462987784,1.000221935,19848
9023_2023,sigma_1,0.462244039,0.382947072,0.54968291,1.000118222,19580
9024_2023,cp_1,96.30830187,95.13293454,96.99970519,1.000198805,16573
9024_2023,int_1,1.003313361,0.856937452,1.150842283,1.000201856,27737
9024_2023,int_2,2.429725832,2.230233097,2.631758116,1.000052694,25990
9024_2023,sigma_1,0.492367983,0.410952808,0.581387846,1.000011661,24031
9026_2023,cp_1,97.41104994,96.52340269,98.00001375,1.000089134,17196
9026_2023,int_1,1.047187188,0.893375384,1.195457834,1.000378103,26928
9026_2023,int_2,4.293171611,4.082873316,4.510775193,0.999996447,24424
9026_2023,sigma_1,0.510407161,0.422790315,0.59966997,1.000193473,24539
9027_2023,cp_1,96.56930008,96.00002204,97.28407129,1.000293196,17580
9027_2023,int_1,0.621346628,0.512297511,0.729914215,1.000342368,26140
9027_2023,int_2,2.779882636,2.636661668,2.927372057,1.00013535,25703
9027_2023,sigma_1,0.359678517,0.298518457,0.423493912,1.000621816,23371
9034_2023,cp_1,112.5027523,112.0159186,112.9774073,1.000761796,27922
9034_2023,int_1,1.797510037,1.156226631,2.438821871,1.000028108,25527
9034_2023,int_2,11.02696631,9.645514338,12.35448537,1.000065767,27171
9034_2023,sigma_1,1.928181949,1.533435129,2.372325178,1.00001109,21462
9036_2023,cp_1,109.5007329,109.0429492,109.9912562,1.000060641,31861
9036_2023,int_1,1.419809769,1.053761282,1.789523685,1.00006059,28061
9036_2023,int_2,11.14716338,10.51924157,11.78820942,1.000192061,27664
9036_2023,sigma_1,1.067242186,0.846895586,1.308877679,1.000017629,22098
9051_2023,cp_1,96.01501364,95.00205072,96.97253935,1.000223568,25181
9051_2023,int_1,1.045410065,0.928815213,1.170789089,1.000291876,27839
9051_2023,int_2,1.906851063,1.712644388,2.102457583,1.000135944,27400
9051_2023,sigma_1,0.492695193,0.422351555,0.568559733,1.00006449,24729
9054_2023,cp_1,84.89002313,75.28327692,88.53110168,1.001054831,3620
9054_2023,int_1,1.037151489,0.558634866,1.528269959,1.000142813,25941
9054_2023,int_2,2.921018647,2.284430709,3.55831267,1.000038584,12464
9054_2023,sigma_1,1.768848282,1.515786292,2.050838295,1.000088887,20224
9055_2023,cp_1,74.27245823,71.61543664,75.99999461,1.000181662,11816
9055_2023,int_1,0.788139385,0.661335846,0.91506953,1.000122318,26850
9055_2023,int_2,1.364565565,1.241089438,1.489699172,1.000019706,24265
9055_2023,sigma_1,0.42162214,0.360085456,0.487665966,1.000410639,23583
9057_2023,cp_1,86.32192595,85.00012088,87.48494913,1.000594695,18406
9057_2023,int_1,0.714094455,0.361175201,1.066323628,1.000097313,26771
9057_2023,int_2,4.535268672,4.077570551,4.991147366,1.000022674,26274
9057_2023,sigma_1,1.308331088,1.113995716,1.514718348,1.000256016,22738
9058_2023,cp_1,74.39393003,34.83222835,112.9385803,1.000535699,1726
9058_2023,int_1,0.85493257,0.635506516,1.026559041,1.001141771,3488
9058_2023,int_2,0.863879196,0.657614937,1.046225135,1.003136882,3898
9058_2023,sigma_1,0.33403536,0.28332833,0.387255851,1.000416681,22474
9059_2023,cp_1,48.44078698,39.01345996,60.49888925,1.040840964,863
9059_2023,int_1,0.240390447,0.156984268,0.321586882,1.003485665,3469
9059_2023,int_2,0.339254242,0.300296477,0.372867555,1.017444437,3837
9059_2023,sigma_1,0.084311099,0.065541625,0.103999121,1.0003317,16378
9060_2023,cp_1,57.38132118,34.00319501,95.56220521,1.000657483,3398
9060_2023,int_1,0.219342071,0.041495735,0.348793016,1.001174651,5347
9060_2023,int_2,0.317876212,0.229994688,0.406335337,1.002098008,5988
9060_2023,sigma_1,0.184471863,0.154600733,0.21697996,1.000293403,23341
9061_2023,cp_1,85.48348824,85.0152203,85.99758679,1.000234711,20550
9061_2023,int_1,0.712754171,0.037516171,1.379377395,1.000180045,26417
9061_2023,int_2,24.45368267,23.64558025,25.26199349,1.000113177,25454
9061_2023,sigma_1,2.407273165,2.046918974,2.783141984,1.000118127,24105
9062_2023,cp_1,102.501398,102.0174508,102.9656864,1.000005373,31400
9062_2023,int_1,1.287336637,1.155976191,1.417515331,1.000115902,27549
9062_2023,int_2,5.456026077,5.205964838,5.702376167,1.000167833,27389
9062_2023,sigma_1,0.531721376,0.45049732,0.616478828,1.000104202,24354
9063_2023,cp_1,96.50084219,96.00715566,96.95846412,0.999989051,32070
9063_2023,int_1,0.881611494,0.750644377,1.014097762,1.000085838,27731
9063_2023,int_2,8.739482139,8.533456578,8.943888851,1.000008146,27546
9063_2023,sigma_1,0.512299416,0.435681837,0.594281824,1.000346394,25018
9064_2023,cp_1,71.1154714,54.68180675,91.78419731,1.002306216,1135
9064_2023,int_1,0.758851176,0.577589617,0.925355957,1.021925004,2103
9064_2023,int_2,1.042741829,0.912744262,1.181879482,1.002627715,3726
9064_2023,sigma_1,0.378699764,0.322012666,0.441806487,1.000028792,23006
9065_2023,cp_1,96.49918246,96.02386666,96.97270813,1.000013183,32511
9065_2023,int_1,1.310684385,1.124551247,1.49853034,1.000123591,27290
9065_2023,int_2,9.523059997,9.222761303,9.812893725,1.000184672,27766
9065_2023,sigma_1,0.729747677,0.620227788,0.848234468,1.000287988,25192
9066_2023,cp_1,102.5596024,102.0001344,103.1386496,1.000085089,17669
9066_2023,int_1,0.318209506,0.255575974,0.380024124,1.000050761,26166
9066_2023,int_2,1.109813414,0.929688438,1.285777217,1.000086978,26575
9066_2023,sigma_1,0.218771553,0.177686108,0.262650678,1.000108971,21410
9067_2023,cp_1,80.51058409,80.0111397,80.97396026,1.000086242,25011
9067_2023,int_1,0.319265925,0.238931977,0.39883236,1.000192933,26842
9067_2023,int_2,1.195171599,1.029701244,1.359690138,1.000226243,26431
9067_2023,sigma_1,0.203339983,0.151435334,0.258551718,1.000200059,18609
9068_2023,cp_1,79.72478168,62.82462002,117.7460033,1.012288747,767
9068_2023,int_1,0.275202682,0.129805203,0.448106783,1.006397113,1725
9068_2023,int_2,0.457449473,0.328236348,0.573488407,1.003208068,6280
9068_2023,sigma_1,0.28940276,0.239474836,0.34322762,1.000412312,15449
9069_2023,cp_1,88.51733283,55.01308281,116.0023668,1.003045272,1764
9069_2023,int_1,0.646309231,-0.407985655,1.524510721,1.002776745,2555
9069_2023,int_2,0.550803367,-0.488054622,1.45879305,1.001230328,2712
9069_2023,sigma_1,1.619853932,1.340982379,1.90447785,1.000324973,23203
9070_2023,cp_1,112.2046512,111.0434341,112.9986696,1.000209316,19325
9070_2023,int_1,2.313200582,1.964942244,2.672364873,1.000095301,26358
9070_2023,int_2,6.108609974,5.212494438,6.954589094,1.000128154,23819
9070_2023,sigma_1,1.226696109,1.000762897,1.472045167,1.000065927,22444
9071_2023,cp_1,86.25121386,67.07550064,115.9020411,1.001011799,50
9071_2023,int_1,0.767393838,0.019979807,1.326667431,1.000826847,260
9071_2023,int_2,1.361704712,1.062985085,1.886956226,1.00037693,196
9071_2023,sigma_1,0.480761571,0.390947532,0.579741687,1.000131185,18525
9072_2023,cp_1,89.52430577,89.02352776,89.99489778,1.000889536,17126
9072_2023,int_1,0.837303833,0.591710417,1.077022932,1.000145144,26103
9072_2023,int_2,3.498027939,3.286911035,3.70841409,0.999970354,28113
9072_2023,sigma_1,0.592279854,0.480112864,0.713510834,1.000061473,22521
9073_2023,cp_1,80.65880676,79.21503975,81.99956743,1.000244746,20746
9073_2023,int_1,0.582503023,0.033685679,1.129392201,1.000029729,26032
9073_2023,int_2,2.687155093,2.360300535,3.015880297,1.000073987,25960
9073_2023,sigma_1,1.024148051,0.830459159,1.225588795,1.000284367,21541
9074_2023,cp_1,95.69492196,95.00021772,96.81231657,1.000048882,17556
9074_2023,int_1,0.593515216,0.463792755,0.721295586,0.999961224,26867
9074_2023,int_2,1.632120858,1.492189761,1.773970794,1.000067293,26522
9074_2023,sigma_1,0.351363151,0.284351429,0.42106315,1.000006785,22335
9075_2023,cp_1,81.26652644,80.20879051,81.99992866,1.000057269,17025
9075_2023,int_1,0.893586471,0.68976901,1.105187223,1.000192457,24124
9075_2023,int_2,2.842953287,2.718067326,2.972338901,1.000035712,25819
9075_2023,sigma_1,0.395074074,0.320811476,0.476578777,1.000263319,22885
9076_2023,cp_1,91.50599932,91.02194353,91.97738471,1.000072484,27129
9076_2023,int_1,0.485117361,0.323047982,0.64540174,1.000071508,27335
9076_2023,int_2,3.872723187,3.669516036,4.068497257,1.000043644,26010
9076_2023,sigma_1,0.54888139,0.460892508,0.642176375,1.000037867,23906
9078_2023,cp_1,102.4998677,102.0384446,102.9870652,1.000131544,31959
9078_2023,int_1,0.57229647,0.469209906,0.677407303,1.000050232,26172
9078_2023,int_2,3.878610507,3.694602131,4.060383018,1.000079563,26428
9078_2023,sigma_1,0.39308601,0.331287329,0.461334863,1.000243549,24568
9079_2023,cp_1,94.50103637,94.03484519,94.98438089,0.999983169,32189
9079_2023,int_1,0.76342598,0.594640125,0.92501853,1.00017376,27177
9079_2023,int_2,5.125406496,4.900715098,5.347425557,1.000058086,27925
9079_2023,sigma_1,0.577027172,0.484164939,0.677347905,1.000207066,24019
9080_2023,cp_1,107.4724042,107.0078884,107.9848818,1.000006213,20113
9080_2023,int_1,0.710174796,0.624702836,0.796405866,0.999996983,27109
9080_2023,int_2,4.47019908,4.278763999,4.655193817,1.000002158,23566
9080_2023,sigma_1,0.337465103,0.282561404,0.39504682,1.00018896,22955
9081_2023,cp_1,84.5002665,84.03302864,84.98201728,0.99999299,32000
9081_2023,int_1,2.737561346,2.544095468,2.931855955,1.000254901,27535
9081_2023,int_2,7.295990574,7.091940337,7.491852227,1.000034577,27504
9081_2023,sigma_1,0.61110984,0.512374063,0.713337386,1.000005518,25215
9082_2023,cp_1,94.50138473,94.03890425,94.98659934,1.000022989,31131
9082_2023,int_1,0.678389659,0.602218655,0.758061448,1.000097355,28208
9082_2023,int_2,5.37459315,5.253144535,5.493029942,1.000010314,27339
9082_2023,sigma_1,0.270855269,0.225166851,0.318260873,1.000011668,24725
9083_2023,cp_1,56.68208995,55.2554208,57.9870377,1.006454117,972
9083_2023,int_1,0.127744546,-0.163426024,0.438358802,1.000037581,4879
9083_2023,int_2,0.740133218,0.695911908,0.785275338,1.000335945,24752
9083_2023,sigma_1,0.179586654,0.147990975,0.211826487,1.000211864,17672
9084_2023,cp_1,91.52037863,89.13766817,93.95172682,1.000606574,7528
9084_2023,int_1,0.426759599,0.356680387,0.496508532,1.000204321,24110
9084_2023,int_2,0.799001841,0.71948326,0.877338752,1.000155132,23323
9084_2023,sigma_1,0.210296256,0.174892886,0.248268494,1.000098165,23590
9085_2023,cp_1,80.34612904,55.06027703,94.85582645,1.001626671,2420
9085_2023,int_1,0.595345507,0.114755382,0.899929727,1.003114852,2919
9085_2023,int_2,0.925896904,0.756225407,1.121952625,1.003516966,3567
9085_2023,sigma_1,0.416534865,0.34626047,0.493623034,1.000052104,21046
9087_2023,cp_1,100.4921207,100.030197,100.9849627,1.000633341,28847
9087_2023,int_1,0.393207484,0.273498347,0.510620042,1.000075493,26820
9087_2023,int_2,2.152725216,1.971784192,2.32995147,1.000079317,26616
9087_2023,sigma_1,0.403471174,0.335978529,0.477039143,1.00014589,22119
9088_2023,cp_1,101.4379764,100.5694193,101.9999636,0.999965757,17566
9088_2023,int_1,0.541521925,0.35217137,0.728611327,1.0000758,26952
9088_2023,int_2,4.664956509,4.361080203,4.960518619,1.000111128,24107
9088_2023,sigma_1,0.645215752,0.536409611,0.764367142,1.000190987,22954
9089_2023,cp_1,100.5020931,100.0392902,100.9976223,1.000077036,28831
9089_2023,int_1,0.756746128,0.687488568,0.828633762,1.000170388,28311
9089_2023,int_2,1.704367921,1.555678296,1.854338691,1.000258573,26038
9089_2023,sigma_1,0.238644437,0.195354687,0.287031558,1.000152501,23581
9090_2023,cp_1,82.44224198,67.00007618,107.0361713,1.008618704,327
9090_2023,int_1,0.784222316,0.317106706,1.041808051,1.006510082,460
9090_2023,int_2,1.023215715,0.946588919,1.120862692,1.006705814,1429
9090_2023,sigma_1,0.184166287,0.150319658,0.222113299,1.000241363,16976
9091_2023,cp_1,98.42032813,95.6054215,101.0066946,1.001887963,6303
9091_2023,int_1,0.737004296,0.64324432,0.830091699,1.000195608,23514
9091_2023,int_2,0.255563945,0.08512998,0.436943617,1.000065759,16300
9091_2023,sigma_1,0.261794586,0.203848038,0.324513112,1.000635775,17064
9093_2023,cp_1,102.2849682,99.33857343,103.9999236,1.004584431,610
9093_2023,int_1,0.751133376,0.562671755,0.940455932,1.000933082,3323
9093_2023,int_2,2.401942378,2.156354348,2.643911004,1.000653682,2514
9093_2023,sigma_1,0.462338378,0.367553107,0.565101074,1.000011986,20772
9094_2023,cp_1,89.31169973,75.00249243,117.9898431,1.002171917,695
9094_2023,int_1,0.394154513,-0.136486278,0.778131024,1.00107465,1633
9094_2023,int_2,0.604608166,0.247330608,0.815434119,1.000988405,1715
9094_2023,sigma_1,0.366935517,0.289213625,0.444458386,1.000189932,19334
9095_2023,cp_1,91.49852595,91.0345188,91.99009866,1.000009242,28726
9095_2023,int_1,0.768109431,0.568672834,0.968925111,1.000084294,27570
9095_2023,int_2,2.37637158,2.223314927,2.530264854,0.999985065,28047
9095_2023,sigma_1,0.419396969,0.336370173,0.513879432,1.000030973,22538
9096_2023,cp_1,99.30038585,75.37899195,119.7373734,1.000586521,1675
9096_2023,int_1,0.525784553,0.182330475,0.800600681,1.002272776,2551
9096_2023,int_2,0.501733507,0.184690131,0.708556624,1.002097803,3108
9096_2023,sigma_1,0.240611296,0.192323913,0.292637134,1.000652852,21463
