BandID,BirdID,age,studyarea,captyr,Yr,name,mean,upper,lower,LPDV,Status,yrsincecap
8811,8811_2023,0,4D,2023,2023,int_2,5.814205683,6.204975657,5.418101944,0,1,0
8811,8811_2023,0,4D,2023,2023,sigma_1,0.563914676,0.650640099,0.479229705,0,1,0
8812,8812_2023,1,4D,2023,2023,cp_1,102.7908963,104.6806983,101.001543,0,1,0
8812,8812_2023,1,4D,2023,2023,int_1,4.988467627,5.913045779,4.067798103,0,1,0
8812,8812_2023,1,4D,2023,2023,int_2,19.85585863,21.7594388,17.97907626,0,1,0
8812,8812_2023,1,4D,2023,2023,sigma_1,3.710919381,4.306814364,3.148135995,0,1,0
8901,8901_2023,0,4D,2023,2023,cp_1,73.509524,73.97822048,73.01926579,1,0,0
8901,8901_2023,0,4D,2023,2023,int_1,1.663897986,1.853561116,1.46334638,1,0,0
8901,8901_2023,0,4D,2023,2023,int_2,0.592792888,0.723008758,0.467562799,1,0,0
8901,8901_2023,0,4D,2023,2023,sigma_1,0.44231412,0.522311793,0.368909831,1,0,0
8902,8902_2023,0,4D,2023,2023,cp_1,75.13657566,78.62812787,73.00019948,1,0,0
8902,8902_2023,0,4D,2023,2023,int_1,1.687190382,1.860195382,1.493539816,1,0,0
8902,8902_2023,0,4D,2023,2023,int_2,0.929276098,1.052570103,0.812710543,1,0,0
8902,8902_2023,0,4D,2023,2023,sigma_1,0.402871336,0.475773369,0.336150291,1,0,0
8903,8903_2023,0,4D,2023,2023,cp_1,109.0828313,113.9839955,103.401415,1,0,0
8903,8903_2023,0,4D,2023,2023,int_1,1.209684494,1.348351745,1.068174368,1,0,0
8903,8903_2023,0,4D,2023,2023,int_2,1.923675399,2.274870143,1.566955993,1,0,0
8903,8903_2023,0,4D,2023,2023,sigma_1,0.515354991,0.610404453,0.429742054,1,0,0
8904,8904_2023,1,4D,2023,2023,cp_1,89.35889961,89.99998072,88.3150356,1,1,0
8904,8904_2023,1,4D,2023,2023,int_1,1.25870085,1.623360176,0.897722705,1,1,0
8904,8904_2023,1,4D,2023,2023,int_2,5.678316877,6.071549331,5.285204682,1,1,0
8904,8904_2023,1,4D,2023,2023,sigma_1,1.089963063,1.284133799,0.902286494,1,1,0
8905,8905_2023,1,4D,2023,2023,cp_1,104.5026433,104.9707791,104.0168962,1,0,0
8905,8905_2023,1,4D,2023,2023,int_1,0.857021922,0.995174639,0.71769432,1,0,0
8905,8905_2023,1,4D,2023,2023,int_2,2.66787047,2.917772676,2.423962301,1,0,0
8905,8905_2023,1,4D,2023,2023,sigma_1,0.503351288,0.592504956,0.417623056,1,0,0
8906,8906_2023,0,4D,2023,2023,cp_1,56.49169227,56.98002876,56.00353667,0,0,0
8906,8906_2023,0,4D,2023,2023,int_1,0.768655704,1.019458199,0.513157739,0,0,0
8906,8906_2023,0,4D,2023,2023,int_2,2.025385575,2.104222597,1.943409199,0,0,0
8906,8906_2023,0,4D,2023,2023,sigma_1,0.210436688,0.271439646,0.156246431,0,0,0
8907,8907_2023,1,4D,2023,2023,cp_1,103.8464466,104.8663661,103.0003229,1,0,0
8907,8907_2023,1,4D,2023,2023,int_1,1.018438958,1.102317776,0.934302815,1,0,0
8907,8907_2023,1,4D,2023,2023,int_2,2.001012768,2.147580918,1.854918122,1,0,0
8907,8907_2023,1,4D,2023,2023,sigma_1,0.300072758,0.353563917,0.250167448,1,0,0
8908,8908_2023,0,4D,2023,2023,cp_1,99.92800238,112.266156,70.58635541,1,0,0
8908,8908_2023,0,4D,2023,2023,int_1,1.188275453,1.741676622,0.907257881,1,0,0
8908,8908_2023,0,4D,2023,2023,int_2,1.623076058,2.046304963,0.989440583,1,0,0
8908,8908_2023,0,4D,2023,2023,sigma_1,0.633759921,0.743816615,0.520468705,1,0,0
8909,8909_2023,0,4D,2023,2023,cp_1,99.76045072,100.9152004,99.0008574,1,1,0
8909,8909_2023,0,4D,2023,2023,int_1,1.244362096,1.444511461,1.04425317,1,1,0
8909,8909_2023,0,4D,2023,2023,int_2,3.376143186,3.682446383,3.08092986,1,1,0
8909,8909_2023,0,4D,2023,2023,sigma_1,0.681416113,0.804095132,0.567727094,1,1,0
8910,8910_2023,1,4D,2023,2023,cp_1,67.29061561,86.78312017,54.00272934,1,0,0
8910,8910_2023,1,4D,2023,2023,int_1,1.155786138,2.098494058,-0.157872152,1,0,0
8910,8910_2023,1,4D,2023,2023,int_2,1.314135412,1.831349515,0.710074453,1,0,0
8910,8910_2023,1,4D,2023,2023,sigma_1,0.823569565,1.027442975,0.635954129,1,0,0
8952,8952_2023,0,3D,2023,2023,cp_1,89.78746388,90.99995193,88.44457784,0,1,0
8952,8952_2023,0,3D,2023,2023,int_1,0.438626796,0.779322097,0.098387942,0,1,0
8952,8952_2023,0,3D,2023,2023,int_2,2.581992237,2.92121341,2.252827408,0,1,0
8952,8952_2023,0,3D,2023,2023,sigma_1,0.858577744,1.032969298,0.693307203,0,1,0
8953,8953_2023,1,3D,2023,2023,cp_1,89.14373652,90.99934695,86.92427109,0,0,0
8953,8953_2023,1,3D,2023,2023,int_1,0.46636042,0.709979805,0.223200822,0,0,0
8953,8953_2023,1,3D,2023,2023,int_2,1.905680781,2.141580176,1.662358219,0,0,0
8953,8953_2023,1,3D,2023,2023,sigma_1,0.595898999,0.725671888,0.480583941,0,0,0
8955,8955_2023,0,3D,2023,2023,cp_1,84.50286466,85.99919165,83.23648292,1,1,0
8955,8955_2023,0,3D,2023,2023,int_1,0.498604222,1.008473789,-0.024826565,1,1,0
8955,8955_2023,0,3D,2023,2023,int_2,3.55237758,3.958053142,3.146702081,1,1,0
8955,8955_2023,0,3D,2023,2023,sigma_1,1.151398338,1.393941416,0.93261416,1,1,0
8989,8989_2023,0,3D,2022,2023,cp_1,43.78826001,44.89690926,43.00000491,1,0,1
8989,8989_2023,0,3D,2022,2023,int_1,0.363857879,0.485603296,0.236062431,1,0,1
8989,8989_2023,0,3D,2022,2023,int_2,1.01771879,1.102441154,0.934553637,1,0,1
8989,8989_2023,0,3D,2022,2023,sigma_1,0.214952602,0.267964382,0.165814779,1,0,1
8990,8990_2023,0,3D,2022,2023,NA,NA,NA,NA,1,0,1
8991,8991_2023,0,3D,2022,2023,cp_1,48.05532196,78.53686622,32.36617433,1,0,1
8991,8991_2023,0,3D,2022,2023,int_1,0.45880627,1.144587664,-0.101627397,1,0,1
8991,8991_2023,0,3D,2022,2023,int_2,1.04093174,1.247855239,0.815852714,1,0,1
8991,8991_2023,0,3D,2022,2023,sigma_1,0.702236837,0.807921713,0.595575275,1,0,1
8992,8992_2023,1,3D,2023,2023,cp_1,91.13601611,92.02531625,89.62682554,1,1,0
8992,8992_2023,1,3D,2023,2023,int_1,0.758567506,1.227817451,0.287104275,1,1,0
8992,8992_2023,1,3D,2023,2023,int_2,4.628616478,5.368972902,3.865205378,1,1,0
8992,8992_2023,1,3D,2023,2023,sigma_1,1.834584174,2.127093066,1.550327584,1,1,0
8993,8993_2023,0,3D,2023,2023,cp_1,97.50024021,97.98845975,97.03878466,1,0,0
8993,8993_2023,0,3D,2023,2023,int_1,0.749238029,0.782839419,0.714950561,1,0,0
8993,8993_2023,0,3D,2023,2023,int_2,1.560850544,1.618473163,1.50331996,1,0,0
8993,8993_2023,0,3D,2023,2023,sigma_1,0.141172345,0.162836861,0.121092011,1,0,0
8995,8995_2023,1,3D,2023,2023,cp_1,91.12762683,92.00829585,89.20681713,0,1,0
8995,8995_2023,1,3D,2023,2023,int_1,0.856762549,1.33044353,0.385187626,0,1,0
8995,8995_2023,1,3D,2023,2023,int_2,4.401813968,5.080996196,3.723077857,0,1,0
8995,8995_2023,1,3D,2023,2023,sigma_1,1.847284057,2.133685585,1.577244688,0,1,0
8997,8997_2023,0,3D,2023,2023,cp_1,100.9929379,101.912025,100.0148707,1,0,0
8997,8997_2023,0,3D,2023,2023,int_1,0.301871184,0.338422001,0.266699934,1,0,0
8997,8997_2023,0,3D,2023,2023,int_2,1.046471113,1.116584451,0.976474517,1,0,0
8997,8997_2023,0,3D,2023,2023,sigma_1,0.150463518,0.17356983,0.12872991,1,0,0
8998,8998_2023,0,3D,2023,2023,cp_1,102.4904204,102.9702118,102.0150358,1,0,0
8998,8998_2023,0,3D,2023,2023,int_1,0.430589956,0.476709346,0.385732527,1,0,0
8998,8998_2023,0,3D,2023,2023,int_2,2.043840159,2.137636901,1.956388386,1,0,0
8998,8998_2023,0,3D,2023,2023,sigma_1,0.194562551,0.22418473,0.16583991,1,0,0
9000,9000_2023,0,3D,2023,2023,cp_1,101.2159607,101.9998826,100.1772171,1,0,0
9000,9000_2023,0,3D,2023,2023,int_1,0.522207397,0.579777561,0.465284297,1,0,0
9000,9000_2023,0,3D,2023,2023,int_2,1.3839013,1.493833388,1.272608594,1,0,0
9000,9000_2023,0,3D,2023,2023,sigma_1,0.241829545,0.279081576,0.206816266,1,0,0
9001,9001_2023,1,3D,2023,2023,cp_1,115.5030533,115.9658369,115.0117905,1,1,0
9001,9001_2023,1,3D,2023,2023,int_1,0.49189032,0.560606932,0.424632754,1,1,0
9001,9001_2023,1,3D,2023,2023,int_2,3.658881822,3.945240427,3.375568006,1,1,0
9001,9001_2023,1,3D,2023,2023,sigma_1,0.317641071,0.366505387,0.271044764,1,1,0
9002,9002_2023,0,3D,2023,2023,cp_1,89.69462735,91.98358598,86.56850577,0,0,0
9002,9002_2023,0,3D,2023,2023,int_1,0.832306561,0.962994754,0.706482047,0,0,0
9002,9002_2023,0,3D,2023,2023,int_2,2.137427943,2.315863572,1.958837968,0,0,0
9002,9002_2023,0,3D,2023,2023,sigma_1,0.437331927,0.512677913,0.368404788,0,0,0
9003,9003_2023,0,3D,2023,2023,NA,NA,NA,NA,1,0,0
9004,9004_2023,0,3D,2023,2023,NA,NA,NA,NA,1,0,0
9005,9005_2023,0,3D,2023,2023,NA,NA,NA,NA,1,0,0
9006,9006_2023,0,3D,2023,2023,cp_1,93.56574605,95.99854278,90.95941211,0,0,0
9006,9006_2023,0,3D,2023,2023,int_1,0.851066451,0.957407481,0.745492469,0,0,0
9006,9006_2023,0,3D,2023,2023,int_2,2.062988974,2.235539203,1.892507833,0,0,0
9006,9006_2023,0,3D,2023,2023,sigma_1,0.384513144,0.450057708,0.323579463,0,0,0
9007,9007_2023,0,3D,2023,2023,cp_1,87.80365023,89.93699763,87.00006185,1,0,0
9007,9007_2023,0,3D,2023,2023,int_1,0.565561699,0.63577219,0.498007106,1,0,0
9007,9007_2023,0,3D,2023,2023,int_2,1.249200108,1.331183351,1.167998503,1,0,0
9007,9007_2023,0,3D,2023,2023,sigma_1,0.234209354,0.273176589,0.19820283,1,0,0
9008,9008_2023,1,3D,2023,2023,cp_1,94.49889784,94.95303294,94.00452031,0,1,0
9008,9008_2023,1,3D,2023,2023,int_1,1.099072903,1.193139775,1.002950502,0,1,0
9008,9008_2023,1,3D,2023,2023,int_2,4.835266753,4.965941197,4.705834448,0,1,0
9008,9008_2023,1,3D,2023,2023,sigma_1,0.302544056,0.360549682,0.24761771,0,1,0
9009,9009_2023,1,3D,2023,2023,cp_1,93.98442439,94.91723757,93.01379709,0,0,0
9009,9009_2023,1,3D,2023,2023,int_1,1.165004258,1.317215959,1.020022275,0,0,0
9009,9009_2023,1,3D,2023,2023,int_2,2.852705912,3.034926499,2.675159247,0,0,0
9009,9009_2023,1,3D,2023,2023,sigma_1,0.46247478400000003,0.546675703,0.385273045,0,0,0
9010,9010_2023,0,3D,2023,2023,NA,NA,NA,NA,1,0,0
9013,9013_2023,0,3D,2023,2023,cp_1,102.2216711,107.749718,98.95420139,0,0,0
9013,9013_2023,0,3D,2023,2023,int_1,1.082029353,1.178722001,0.98579709,0,0,0
9013,9013_2023,0,3D,2023,2023,int_2,1.580540602,1.740076901,1.420681206,0,0,0
9013,9013_2023,0,3D,2023,2023,sigma_1,0.318575396,0.377502313,0.264123681,0,0,0
9015,9015_2023,1,3D,2023,2023,cp_1,84.58636813,85.99943101,83.48409748,0,1,0
9015,9015_2023,1,3D,2023,2023,int_1,0.547686057,0.994751405,0.089699337,0,1,0
9015,9015_2023,1,3D,2023,2023,int_2,3.650983132,4.017695064,3.2866698,0,1,0
9015,9015_2023,1,3D,2023,2023,sigma_1,1.02252652,1.235650812,0.822493574,0,1,0
9016,9016_2023,1,3D,2023,2023,cp_1,89.48219281,90.99644022,88.24400148,0,0,0
9016,9016_2023,1,3D,2023,2023,int_1,0.490535527,0.721554265,0.265344962,0,0,0
9016,9016_2023,1,3D,2023,2023,int_2,1.823953418,2.053975224,1.606369854,0,0,0
9016,9016_2023,1,3D,2023,2023,sigma_1,0.570250633,0.69010721,0.459720111,0,0,0
9017,9017_2023,1,3D,2023,2023,cp_1,89.4958597,90.99963529,88.20135764,0,0,0
9017,9017_2023,1,3D,2023,2023,int_1,0.488416105,0.730033003,0.2449852,0,0,0
9017,9017_2023,1,3D,2023,2023,int_2,1.903885113,2.14217395,1.665200711,0,0,0
9017,9017_2023,1,3D,2023,2023,sigma_1,0.614571277,0.747921027,0.499341647,0,0,0
9018,9018_2023,1,3D,2023,2023,cp_1,103.5002473,103.9679378,103.0186188,0,1,0
9018,9018_2023,1,3D,2023,2023,int_1,1.242197007,1.345301485,1.141300074,0,1,0
9018,9018_2023,1,3D,2023,2023,int_2,6.428711157,6.688785359,6.163860238,0,1,0
9018,9018_2023,1,3D,2023,2023,sigma_1,0.404577057,0.474959118,0.338206711,0,1,0
9019,9019_2023,0,3D,2023,2023,cp_1,56.13524787,92.89440039,43.00456423,1,0,0
9019,9019_2023,0,3D,2023,2023,int_1,0.753922285,1.379813865,0.217923684,1,0,0
9019,9019_2023,0,3D,2023,2023,int_2,1.20579478,1.324956831,1.02247436,1,0,0
9019,9019_2023,0,3D,2023,2023,sigma_1,0.31840455,0.371920025,0.26978171,1,0,0
9020,9020_2023,0,3D,2023,2023,cp_1,47.76157745,50.69916774,46.00003646,1,0,0
9020,9020_2023,0,3D,2023,2023,int_1,0.275570164,0.635922845,-0.063968833,1,0,0
9020,9020_2023,0,3D,2023,2023,int_2,1.335887741,1.410336779,1.264887114,1,0,0
9020,9020_2023,0,3D,2023,2023,sigma_1,0.308288111,0.359488348,0.26134261,1,0,0
9021,9021_2023,0,3D,2023,2023,cp_1,105.4969522,105.9555365,105.0063043,1,1,0
9021,9021_2023,0,3D,2023,2023,int_1,1.413771419,1.507012309,1.322028183,1,1,0
9021,9021_2023,0,3D,2023,2023,int_2,4.713092445,4.902089479,4.521982831,1,1,0
9021,9021_2023,0,3D,2023,2023,sigma_1,0.373404615,0.435501205,0.31650458,1,1,0
9022,9022_2023,0,3D,2023,2023,NA,NA,NA,NA,1,0,0
9023,9023_2023,0,3D,2023,2023,cp_1,95.70957925,97.94931534,93.49498044,1,0,0
9023,9023_2023,0,3D,2023,2023,int_1,0.649931067,0.790230051,0.509500943,1,0,0
9023,9023_2023,0,3D,2023,2023,int_2,1.247149305,1.462987784,1.030824213,1,0,0
9023,9023_2023,0,3D,2023,2023,sigma_1,0.462244039,0.54968291,0.382947072,1,0,0
9024,9024_2023,0,3D,2023,2023,cp_1,96.30830187,96.99970519,95.13293454,1,0,0
9024,9024_2023,0,3D,2023,2023,int_1,1.003313361,1.150842283,0.856937452,1,0,0
9024,9024_2023,0,3D,2023,2023,int_2,2.429725832,2.631758116,2.230233097,1,0,0
9024,9024_2023,0,3D,2023,2023,sigma_1,0.492367983,0.581387846,0.410952808,1,0,0
9026,9026_2023,0,3D,2023,2023,cp_1,97.41104994,98.00001375,96.52340269,1,1,0
9026,9026_2023,0,3D,2023,2023,int_1,1.047187188,1.195457834,0.893375384,1,1,0
9026,9026_2023,0,3D,2023,2023,int_2,4.293171611,4.510775193,4.082873316,1,1,0
9026,9026_2023,0,3D,2023,2023,sigma_1,0.510407161,0.59966997,0.42279031500000003,1,1,0
9027,9027_2023,0,3D,2023,2023,cp_1,96.56930008,97.28407129,96.00002204,0,1,0
9027,9027_2023,0,3D,2023,2023,int_1,0.621346628,0.729914215,0.512297511,0,1,0
9027,9027_2023,0,3D,2023,2023,int_2,2.779882636,2.927372057,2.636661668,0,1,0
9027,9027_2023,0,3D,2023,2023,sigma_1,0.359678517,0.423493912,0.298518457,0,1,0
9034,9034_2023,1,3D,2023,2023,cp_1,112.5027523,112.9774073,112.0159186,0,1,0
9034,9034_2023,1,3D,2023,2023,int_1,1.797510037,2.438821871,1.156226631,0,1,0
9034,9034_2023,1,3D,2023,2023,int_2,11.02696631,12.35448537,9.645514338,0,1,0
9034,9034_2023,1,3D,2023,2023,sigma_1,1.928181949,2.372325178,1.533435129,0,1,0
9036,9036_2023,1,3D,2023,2023,cp_1,109.5007329,109.9912562,109.0429492,0,1,0
9036,9036_2023,1,3D,2023,2023,int_1,1.419809769,1.789523685,1.053761282,0,1,0
9036,9036_2023,1,3D,2023,2023,int_2,11.14716338,11.78820942,10.51924157,0,1,0
9036,9036_2023,1,3D,2023,2023,sigma_1,1.067242186,1.308877679,0.846895586,0,1,0
9051,9051_2023,0,5C,2023,2023,cp_1,96.01501364,96.97253935,95.00205072,1,0,0
9051,9051_2023,0,5C,2023,2023,int_1,1.045410065,1.170789089,0.928815213,1,0,0
9051,9051_2023,0,5C,2023,2023,int_2,1.906851063,2.102457583,1.712644388,1,0,0
9051,9051_2023,0,5C,2023,2023,sigma_1,0.492695193,0.568559733,0.422351555,1,0,0
9054,9054_2023,0,5C,2023,2023,cp_1,84.89002313,88.53110168,75.28327692,0,0,0
9054,9054_2023,0,5C,2023,2023,int_1,1.037151489,1.528269959,0.558634866,0,0,0
9054,9054_2023,0,5C,2023,2023,int_2,2.921018647,3.55831267,2.284430709,0,0,0
9054,9054_2023,0,5C,2023,2023,sigma_1,1.768848282,2.050838295,1.515786292,0,0,0
9055,9055_2023,0,5C,2023,2023,cp_1,74.27245823,75.99999461,71.61543664,0,0,0
9055,9055_2023,0,5C,2023,2023,int_1,0.788139385,0.91506953,0.661335846,0,0,0
9055,9055_2023,0,5C,2023,2023,int_2,1.364565565,1.489699172,1.241089438,0,0,0
9055,9055_2023,0,5C,2023,2023,sigma_1,0.42162214,0.487665966,0.360085456,0,0,0
9057,9057_2023,0,5C,2023,2023,cp_1,86.32192595,87.48494913,85.00012088,1,1,0
9057,9057_2023,0,5C,2023,2023,int_1,0.714094455,1.066323628,0.361175201,1,1,0
9057,9057_2023,0,5C,2023,2023,int_2,4.535268672,4.991147366,4.077570551,1,1,0
9057,9057_2023,0,5C,2023,2023,sigma_1,1.308331088,1.514718348,1.113995716,1,1,0
9058,9058_2023,0,5C,2023,2023,cp_1,74.39393003,112.9385803,34.83222835,1,0,0
9058,9058_2023,0,5C,2023,2023,int_1,0.85493257,1.026559041,0.635506516,1,0,0
9058,9058_2023,0,5C,2023,2023,int_2,0.863879196,1.046225135,0.657614937,1,0,0
9058,9058_2023,0,5C,2023,2023,sigma_1,0.33403536,0.387255851,0.28332833,1,0,0
9060,9060_2023,0,5C,2023,2023,cp_1,57.38132118,95.56220521,34.00319501,0,0,0
9060,9060_2023,0,5C,2023,2023,int_1,0.219342071,0.348793016,0.041495735,0,0,0
9060,9060_2023,0,5C,2023,2023,int_2,0.317876212,0.406335337,0.229994688,0,0,0
9060,9060_2023,0,5C,2023,2023,sigma_1,0.184471863,0.21697996,0.154600733,0,0,0
9061,9061_2023,1,5C,2023,2023,cp_1,85.48348824,85.99758679,85.0152203,0,1,0
9061,9061_2023,1,5C,2023,2023,int_1,0.712754171,1.379377395,0.037516171,0,1,0
9061,9061_2023,1,5C,2023,2023,int_2,24.45368267,25.26199349,23.64558025,0,1,0
9061,9061_2023,1,5C,2023,2023,sigma_1,2.407273165,2.783141984,2.046918974,0,1,0
9062,9062_2023,0,5C,2023,2023,cp_1,102.501398,102.9656864,102.0174508,0,1,0
9062,9062_2023,0,5C,2023,2023,int_1,1.287336637,1.417515331,1.155976191,0,1,0
9062,9062_2023,0,5C,2023,2023,int_2,5.456026077,5.702376167,5.205964838,0,1,0
9062,9062_2023,0,5C,2023,2023,sigma_1,0.531721376,0.616478828,0.45049732,0,1,0
9063,9063_2023,0,5C,2023,2023,cp_1,96.50084219,96.95846412,96.00715566,1,1,0
9063,9063_2023,0,5C,2023,2023,int_1,0.881611494,1.014097762,0.750644377,1,1,0
9063,9063_2023,0,5C,2023,2023,int_2,8.739482139,8.943888851,8.533456578,1,1,0
9063,9063_2023,0,5C,2023,2023,sigma_1,0.512299416,0.594281824,0.435681837,1,1,0
9064,9064_2023,0,5C,2023,2023,cp_1,71.1154714,91.78419731,54.68180675,1,0,0
9064,9064_2023,0,5C,2023,2023,int_1,0.758851176,0.925355957,0.577589617,1,0,0
9064,9064_2023,0,5C,2023,2023,int_2,1.042741829,1.181879482,0.912744262,1,0,0
9064,9064_2023,0,5C,2023,2023,sigma_1,0.378699764,0.441806487,0.322012666,1,0,0
9065,9065_2023,0,5C,2023,2023,cp_1,96.49918246,96.97270813,96.02386666,1,1,0
9065,9065_2023,0,5C,2023,2023,int_1,1.310684385,1.49853034,1.124551247,1,1,0
9065,9065_2023,0,5C,2023,2023,int_2,9.523059997,9.812893725,9.222761303,1,1,0
9065,9065_2023,0,5C,2023,2023,sigma_1,0.729747677,0.848234468,0.620227788,1,1,0
9066,9066_2023,1,5C,2023,2023,cp_1,102.5596024,103.1386496,102.0001344,0,0,0
9066,9066_2023,1,5C,2023,2023,int_1,0.318209506,0.380024124,0.255575974,0,0,0
9066,9066_2023,1,5C,2023,2023,int_2,1.109813414,1.285777217,0.929688438,0,0,0
9066,9066_2023,1,5C,2023,2023,sigma_1,0.218771553,0.262650678,0.177686108,0,0,0
9067,9067_2023,1,5C,2023,2023,cp_1,80.51058409,80.97396026,80.0111397,0,0,0
9067,9067_2023,1,5C,2023,2023,int_1,0.319265925,0.39883236,0.238931977,0,0,0
9067,9067_2023,1,5C,2023,2023,int_2,1.195171599,1.359690138,1.029701244,0,0,0
9067,9067_2023,1,5C,2023,2023,sigma_1,0.203339983,0.258551718,0.151435334,0,0,0
9068,9068_2023,0,5C,2023,2023,cp_1,79.72478168,117.7460033,62.82462002,1,0,0
9068,9068_2023,0,5C,2023,2023,int_1,0.275202682,0.448106783,0.129805203,1,0,0
9068,9068_2023,0,5C,2023,2023,int_2,0.457449473,0.573488407,0.328236348,1,0,0
9068,9068_2023,0,5C,2023,2023,sigma_1,0.28940276,0.34322762,0.239474836,1,0,0
9069,9069_2023,1,5C,2023,2023,cp_1,88.51733283,116.0023668,55.01308281,0,0,0
9069,9069_2023,1,5C,2023,2023,int_1,0.646309231,1.524510721,-0.407985655,0,0,0
9069,9069_2023,1,5C,2023,2023,int_2,0.550803367,1.45879305,-0.488054622,0,0,0
9069,9069_2023,1,5C,2023,2023,sigma_1,1.619853932,1.90447785,1.340982379,0,0,0
9070,9070_2023,0,5C,2023,2023,cp_1,112.2046512,112.9986696,111.0434341,1,1,0
9070,9070_2023,0,5C,2023,2023,int_1,2.313200582,2.672364873,1.964942244,1,1,0
9070,9070_2023,0,5C,2023,2023,int_2,6.108609974,6.954589094,5.212494438,1,1,0
9070,9070_2023,0,5C,2023,2023,sigma_1,1.226696109,1.472045167,1.000762897,1,1,0
9071,9071_2023,1,5C,2023,2023,cp_1,86.251213859999993,115.9020411,67.07550064,0,0,0
9071,9071_2023,1,5C,2023,2023,int_1,0.767393838,1.326667431,0.019979807,0,0,0
9071,9071_2023,1,5C,2023,2023,int_2,1.361704712,1.886956226,1.062985085,0,0,0
9071,9071_2023,1,5C,2023,2023,sigma_1,0.480761571,0.579741687,0.390947532,0,0,0
9072,9072_2023,0,5C,2023,2023,cp_1,89.52430577,89.99489778,89.02352776,1,1,0
9072,9072_2023,0,5C,2023,2023,int_1,0.837303833,1.077022932,0.591710417,1,1,0
9072,9072_2023,0,5C,2023,2023,int_2,3.498027939,3.70841409,3.286911035,1,1,0
9072,9072_2023,0,5C,2023,2023,sigma_1,0.592279854,0.713510834,0.480112864,1,1,0
9073,9073_2023,1,5C,2023,2023,cp_1,80.65880676,81.99956743,79.21503975,1,0,0
9073,9073_2023,1,5C,2023,2023,int_1,0.582503023,1.129392201,0.033685679,1,0,0
9073,9073_2023,1,5C,2023,2023,int_2,2.687155093,3.015880297,2.360300535,1,0,0
9073,9073_2023,1,5C,2023,2023,sigma_1,1.024148051,1.225588795,0.830459159,1,0,0
9074,9074_2023,0,5C,2023,2023,cp_1,95.69492196,96.81231657,95.00021772,1,0,0
9074,9074_2023,0,5C,2023,2023,int_1,0.593515216,0.721295586,0.463792755,1,0,0
9074,9074_2023,0,5C,2023,2023,int_2,1.632120858,1.773970794,1.492189761,1,0,0
9074,9074_2023,0,5C,2023,2023,sigma_1,0.351363151,0.42106315,0.284351429,1,0,0
9075,9075_2023,0,5C,2023,2023,cp_1,81.26652644,81.99992866,80.20879051,1,1,0
9075,9075_2023,0,5C,2023,2023,int_1,0.893586471,1.105187223,0.68976901,1,1,0
9075,9075_2023,0,5C,2023,2023,int_2,2.842953287,2.972338901,2.718067326,1,1,0
9075,9075_2023,0,5C,2023,2023,sigma_1,0.395074074,0.476578777,0.320811476,1,1,0
9076,9076_2023,0,5C,2023,2023,cp_1,91.50599932,91.97738471,91.02194353,1,1,0
9076,9076_2023,0,5C,2023,2023,int_1,0.485117361,0.64540174,0.323047982,1,1,0
9076,9076_2023,0,5C,2023,2023,int_2,3.872723187,4.068497257,3.669516036,1,1,0
9076,9076_2023,0,5C,2023,2023,sigma_1,0.54888139,0.642176375,0.460892508,1,1,0
9078,9078_2023,0,5C,2023,2023,cp_1,102.4998677,102.9870652,102.0384446,1,1,0
9078,9078_2023,0,5C,2023,2023,int_1,0.57229647,0.677407303,0.469209906,1,1,0
9078,9078_2023,0,5C,2023,2023,int_2,3.878610507,4.060383018,3.694602131,1,1,0
9078,9078_2023,0,5C,2023,2023,sigma_1,0.39308601,0.461334863,0.331287329,1,1,0
9079,9079_2023,0,5C,2023,2023,cp_1,94.50103637,94.98438089,94.03484519,1,1,0
9079,9079_2023,0,5C,2023,2023,int_1,0.76342598,0.92501853,0.594640125,1,1,0
9079,9079_2023,0,5C,2023,2023,int_2,5.125406496,5.347425557,4.900715098,1,1,0
9079,9079_2023,0,5C,2023,2023,sigma_1,0.577027172,0.677347905,0.484164939,1,1,0
9080,9080_2023,1,5C,2023,2023,cp_1,107.4724042,107.9848818,107.0078884,0,1,0
9080,9080_2023,1,5C,2023,2023,int_1,0.710174796,0.796405866,0.624702836,0,1,0
9080,9080_2023,1,5C,2023,2023,int_2,4.47019908,4.655193817,4.278763999,0,1,0
9080,9080_2023,1,5C,2023,2023,sigma_1,0.337465103,0.39504682,0.282561404,0,1,0
9081,9081_2023,1,5C,2023,2023,cp_1,84.5002665,84.98201728,84.03302864,0,1,0
9081,9081_2023,1,5C,2023,2023,int_1,2.737561346,2.931855955,2.544095468,0,1,0
9081,9081_2023,1,5C,2023,2023,int_2,7.295990574,7.491852227,7.091940337,0,1,0
9081,9081_2023,1,5C,2023,2023,sigma_1,0.61110984,0.713337386,0.512374063,0,1,0
9082,9082_2023,0,5C,2023,2023,cp_1,94.50138473,94.98659934,94.03890425,1,1,0
9082,9082_2023,0,5C,2023,2023,int_1,0.678389659,0.758061448,0.602218655,1,1,0
9082,9082_2023,0,5C,2023,2023,int_2,5.37459315,5.493029942,5.253144535,1,1,0
9082,9082_2023,0,5C,2023,2023,sigma_1,0.270855269,0.318260873,0.225166851,1,1,0
9084,9084_2023,1,5C,2023,2023,cp_1,91.52037863,93.95172682,89.13766817,0,0,0
9084,9084_2023,1,5C,2023,2023,int_1,0.426759599,0.496508532,0.356680387,0,0,0
9084,9084_2023,1,5C,2023,2023,int_2,0.799001841,0.877338752,0.71948326,0,0,0
